Gene	Coef	Pvalue	FDR	WTmean	MUTmean	MUTminusWT_diff	WT_samples	MUT_samples
EPHB4	1.56243167276643	0.168163942044714	0.325043714242802	-1.21540216426983	6.35664609781704	7.57204826208687	9627	94
DCAF5	1.94702558795637	0.168169850922248	0.325043714242802	-1.19452217282164	7.28544682331599	8.47996899613763	9661	60
HBD	2.48236853495587	0.168262698234977	0.325180090680895	-1.17802033147139	8.23775642535359	9.41577675682498	9684	37
C14orf37	1.78148721974586	0.168415910768459	0.325433075788219	-1.21030118626118	7.98672561115588	9.19702679741706	9649	72
EIF3A	1.67828548085289	0.168465090909369	0.325484996858268	-1.21527814581944	7.55715337615423	8.77243152197367	9640	81
TCL1A	3.37842830127724	0.168522103556271	0.325552035061234	-1.16606341460942	10.4414641447562	11.6075275593656	9701	20
FAM189B	2.4458418154939	0.168699710062405	0.325851988627092	-1.18212292519539	9.0353784851591	10.2175014103545	9683	38
PPM1B	2.29277785535364	0.168801896389384	0.326006204186488	-1.17085300388394	5.31077835715962	6.48163136104356	9678	43
USP54	1.60355910212345	0.168956342579262	0.326242322090596	-1.23100468331287	8.47062030829944	9.70162499161231	9632	89
EVI5L	2.17328446874433	0.168968879684457	0.326242322090596	-1.19684923819807	9.87439122623005	11.0712404644281	9673	48
UST	2.94963489863086	0.169003794659563	0.326266555549606	-1.17236677464081	10.1132299196833	11.2855966943241	9695	26
NDUFV1	2.57682863908991	0.169058766339937	0.32632949750375	-1.1823858171972	10.3123384987772	11.4947243159744	9687	34
SERPINE1	2.29168245861893	0.169173228850412	0.326507241129602	-1.16000052929883	2.86821442612037	4.0282149554192	9678	43
ZKSCAN2	1.64371011247568	0.169241913505642	0.326596597372196	-1.21443290693091	7.04851281123975	8.26294571817067	9636	85
RBM12B	1.82588888927047	0.169449499691186	0.326918720401579	-1.18856626403336	5.44232712475148	6.63089338878484	9653	68
PLK4	1.94352472199416	0.169466561294981	0.326918720401579	-1.18399283437665	5.59004784469893	6.77404067907558	9661	60
RDH11	3.19532645085654	0.169478053283918	0.326918720401579	-1.1535614065306	3.87455362315609	5.02811502968669	9699	22
IZUMO1	2.57741261967598	0.169498471527695	0.326918720401579	-1.16812707095331	6.24985394393539	7.41798101488869	9687	34
TMC1	1.81720440643322	0.169545411263563	0.32693428715773	-1.19371179099302	6.06600441208272	7.25971620307574	9652	69
HS3ST2	2.05366201683829	0.16958047858721	0.32693428715773	-1.1869254053079	6.86770353482558	8.05462894013348	9667	54
TTBK2	1.76438893220024	0.169581774198009	0.32693428715773	-1.192786866212	5.54596962989735	6.73875649610935	9648	73
CGNL1	1.41905670618162	0.169596181041175	0.32693428715773	-1.22157738929755	5.3750200391694	6.59659742846696	9604	117
PSPH	2.37808717762177	0.169671141743893	0.327035577606243	-1.18826143962816	10.0101773702326	11.1984388098608	9681	40
CCDC88A	1.42847067264403	0.169758375612148	0.327160494294006	-1.23808894680684	7.08611417532132	8.32420312212815	9609	112
TSIX	1.84866617246996	0.16983516477286	0.327265251468928	-1.20921627906793	7.96880550386866	9.1780217829366	9650	71
SEL1L3	1.53111482812611	0.169861759619425	0.327273271406206	-1.21082190729839	5.59782971123987	6.80865161853825	9623	98
PRAMEF11	1.52908323402295	0.169901714208351	0.327282106381957	-1.21086778985421	5.4660710395643	6.67693882941851	9621	100
PNKD	2.69261428597031	0.169952776457898	0.327282106381957	-1.1717712256245	8.10681529259815	9.27858651822265	9690	31
SLC7A13	1.67569183620766	0.169973874014807	0.327282106381957	-1.2049310455987	6.23388349140259	7.4388145370013	9639	82
H6PD	1.89712141724896	0.169975615246935	0.327282106381957	-1.18885400534308	6.01269970432633	7.20155370966941	9658	63
LPPR2	2.32573319509658	0.169978512581814	0.327282106381957	-1.18254762674622	8.16015659632696	9.34270422307317	9679	42
LRP6	1.39749862869558	0.170076427666219	0.327418897382889	-1.23060530765503	6.05382090830825	7.28442621596328	9603	118
ADORA2A	2.46972895020787	0.170105275921021	0.327418897382889	-1.17557994290292	7.59903418489211	8.77461412779504	9684	37
CFHR2	1.83818434345468	0.170133415600334	0.327418897382889	-1.21484750603331	9.17310402218587	10.3879515282192	9653	68
EIF4A1	2.78000049082247	0.170139328333654	0.327418897382889	-1.17128301306793	8.58355380770702	9.75483682077495	9692	29
ZNF484	1.97335721448725	0.170267643740757	0.327622613365063	-1.19708214846705	8.0043603173481	9.20144246581515	9663	58
ZNF233	2.04261716415708	0.170315959276898	0.327672363166381	-1.19251293338687	7.86797453370391	9.06048746709079	9667	54
IFITM3	3.00729461274657	0.170380535588117	0.327753379970338	-1.154067564296	3.46748804732528	4.62155561162128	9696	25
KIF13B	1.48041619760071	0.170481821089585	0.327823298389105	-1.21701584196115	5.77778317220667	6.99479901416782	9617	104
RABGGTB	2.4993216827017	0.170483962913391	0.327823298389105	-1.18471533912208	10.3004488101786	11.4851641493007	9685	36
GBF1	1.36215186251104	0.170484293980268	0.327823298389105	-1.21388543335729	4.45301209050709	5.66689752386438	9598	123
AIPL1	2.37028162304153	0.170557273936014	0.327914540565083	-1.16717130439438	4.90583739027773	6.07300869467211	9681	40
AASS	1.72390906070052	0.170576698084064	0.327914540565083	-1.19068573291067	5.01331568016465	6.20400141307532	9645	76
LENG1	3.3525156333268	0.170714577672084	0.328096587183403	-1.16162667520062	8.28942369451581	9.45105036971642	9701	20
YWHAG	3.261920212763	0.170734277688532	0.328096587183403	-1.16451739444709	9.17461066218333	10.3391280566304	9700	21
MICALL1	1.93747528164359	0.170738864205661	0.328096587183403	-1.18581969090305	5.88420219305769	7.07002188396074	9661	60
GDA	1.89514220742832	0.170796520959045	0.328164157022455	-1.2090370366023	9.10679043292184	10.3158274695241	9658	63
UPP2	2.43057434562822	0.170880227880811	0.328281754615902	-1.17823634626431	8.04501680648529	9.2232531527496	9683	38
PLXNB1	1.37458162643458	0.171090997954458	0.328643392910808	-1.22782260988855	5.65243927850567	6.88026188839422	9600	121
DDX53	2.02388547609652	0.171143008803039	0.32866081706355	-1.186365836952	6.62291414085771	7.80927997780972	9666	55
TNK1	2.87358716654518	0.171151956927552	0.32866081706355	-1.16296285866293	6.31889072768758	7.48185358635051	9694	27
WDTC1	1.90713422575779	0.171175074294355	0.32866081706355	-1.21564849707372	10.3031763065185	11.5188248035922	9659	62
DGCR8	1.8898936374652	0.171227130963618	0.32866081706355	-1.19552992700706	7.0361290921152	8.23165901912226	9658	63
ABP1	1.58629593025776	0.171234674897755	0.32866081706355	-1.21252812951304	6.22045061793635	7.43297874744939	9629	92
USP17L2	1.77882096490917	0.171235236856539	0.32866081706355	-1.21207520247573	8.22446842302009	9.43654362549583	9649	72
CCDC144A	1.67520142950131	0.17132352076859	0.32878700927295	-1.20842763974058	6.74185857862039	7.95028621836097	9640	81
IPO5	1.73862274817568	0.171354036176244	0.328802319318061	-1.20228459843565	6.58780445705911	7.79008905549476	9646	75
SNX5	2.93321799830693	0.171378711369513	0.328806420327435	-1.17088341583425	9.56010824162096	10.7309916574552	9695	26
C5orf25	2.26225522283411	0.171443654734965	0.328849003559153	-1.17394805399356	5.84416855147135	7.0181166054649	9677	44
FMO1	1.67711670063438	0.171445988146612	0.328849003559153	-1.20563494326497	6.40949322028907	7.61512816355404	9640	81
ZNF791	2.01683348618869	0.171476199877481	0.328863715000996	-1.2001210316507	9.04032708554199	10.2404481171927	9666	55
B4GALT7	3.05124368986492	0.171513980314435	0.328882397840805	-1.17252057541549	11.1158382322148	12.2883588076303	9697	24
EPHX4	2.76973104462219	0.171531027840886	0.328882397840805	-1.1703820600707	8.28244910256245	9.45283116263315	9692	29
PDGFB	2.825120252306	0.171601661209155	0.328974590720152	-1.1727821576703	9.45091257383225	10.6236947315025	9693	28
SLC22A25	1.7720252144821	0.171695890209892	0.329111988210763	-1.20489849818193	7.1466960031289	8.35159450131084	9648	73
CTCF	1.53324246951407	0.171812611287852	0.329229958864182	-1.22183491459209	6.843845319979	8.0656802345711	9625	96
SLC23A3	2.49265314914716	0.171812653011238	0.329229958864182	-1.17132898011333	6.69914639351938	7.87047537363271	9685	36
LIPK	2.82748536988828	0.171825135841516	0.329229958864182	-1.17269975554375	9.42238672337988	10.5950864789236	9693	28
TEAD1	2.67795645774331	0.171898314532282	0.329290411159736	-1.1610351730346	4.7509330475608	5.9119682205954	9690	31
POLR1D	3.33440073707966	0.171917193861972	0.329290411159736	-1.16884099621057	11.7887301003925	12.957571096603	9701	20
KIAA1211	1.25765168729287	0.17193315375193	0.329290411159736	-1.22347809253678	4.26456798606856	5.48804607860534	9577	144
KPNB1	2.20591894905428	0.171960604876777	0.329290411159736	-1.19014199256532	8.94504077910018	10.1351827716655	9675	46
TMEM180	2.68394393269379	0.171969541615328	0.329290411159736	-1.17155780615425	8.04010449689519	9.21166230304944	9690	31
ZNF10	2.30267518034984	0.172002717157571	0.329310713991051	-1.18808925235337	9.4372374118417	10.6253266641951	9679	42
PABPC1	1.74418293733473	0.172104236878698	0.329403118568755	-1.13470787654183	-2.10346300144562	-0.968755124903794	9646	75
MGEA5	1.97856320584997	0.172116393950357	0.329403118568755	-1.19224917035625	7.34638737003383	8.53863654039008	9664	57
NTM	1.54717950708544	0.17214745505229	0.329403118568755	-1.24641950864359	9.30870696316332	10.5551264718069	9625	96
RAB2B	3.25226280966417	0.172165264281111	0.329403118568755	-1.16426701823408	9.05896069712603	10.2232277153601	9700	21
ZNF676	1.10443941616896	0.172170800808783	0.329403118568755	-1.29620956071985	6.50223438473182	7.79844394545167	9529	192
HINFP	2.42020465214278	0.172186454328969	0.329403118568755	-1.17388517667407	6.93627009221491	8.11015526888899	9683	38
ANO9	1.87116774894341	0.172229808933765	0.329442858599016	-1.190175552431	6.09958449367604	7.28976004610703	9657	64
NLRP9	1.23910965199478	0.17230651687635	0.329546378435904	-1.25465912955082	5.98633091106283	7.24099004061365	9570	151
ARMC9	1.86976521851683	0.172363247130306	0.329611667634558	-1.20518115960153	8.36378993814262	9.56897109774416	9657	64
SRD5A1	2.60761819356361	0.172403648482826	0.329645717918212	-1.15098171547981	1.29305696875797	2.44403868423778	9686	35
ZNF260	2.248494697325	0.172436107446569	0.32966457496239	-1.17558083368505	6.20326875771311	7.37884959139816	9677	44
FOXF1	2.6000269363117	0.172553432026774	0.32981072727821	-1.17724801536082	9.1523294116582	10.329577427019	9688	33
FFAR2	2.41969366800344	0.172557768271614	0.32981072727821	-1.17489873003623	7.19453949236571	8.36943822240194	9683	38
ATP13A3	1.71893563126739	0.172650407286524	0.329944562732919	-1.20210756154675	6.46283590641419	7.66494346796094	9645	76
DDX3X	1.62056002059354	0.17273680704977	0.33006202747933	-1.2234376976192	7.96128272476821	9.18472042238741	9635	86
CTPS2	2.41627960160287	0.172757121244236	0.33006202747933	-1.17747381939779	7.85071292099773	9.02818674039552	9683	38
SIGLEC10	1.467639933623	0.172865032045205	0.330224951225284	-1.23483753240339	7.2623676587519	8.49720519115529	9615	106
TMEM132D	0.974227106338799	0.172998747654646	0.330427432050837	-1.35256666185416	6.99497871632306	8.34754537817722	9476	245
KCNF1	1.90136917767265	0.17301632417824	0.330427432050837	-1.19780205730969	7.5228736987638	8.72067575607348	9659	62
HUS1B	2.81496092816868	0.173071066814505	0.330488716460316	-1.16655598550282	7.29554518742712	8.46210117292994	9693	28
GDI2	2.86466474966508	0.173171867416042	0.330637923535222	-1.16686113532048	7.71851642836508	8.88537756368556	9694	27
C16orf78	2.11282785807504	0.173258786596401	0.330760591161331	-1.19720532909751	9.50041670942313	10.6976220385206	9671	50
MRGPRE	2.32739301879287	0.173437105467857	0.331057690915944	-1.18201933453577	8.26329892866672	9.44531826320249	9680	41
FASTK	2.66829636531484	0.173460426103325	0.33105889016502	-1.16098758239671	4.7360571352648	5.89704471766151	9690	31
SLFN5	2.00999475564562	0.173518083544427	0.331125614235401	-1.19540171328928	8.2109283349694	9.40633004825868	9666	55
SNTG1	1.43554401456162	0.173569589169186	0.331180582839295	-1.22937431019055	6.47604175464051	7.70541606483106	9611	110
SEMA3E	1.43924643537056	0.173796626807493	0.331532675132609	-1.23370762351365	6.85465515780763	8.08836278132128	9611	110
SMARCAD1	1.93734136731593	0.173799568127644	0.331532675132609	-1.19795232947243	7.99090686664002	9.18885919611246	9662	59
GTF3C2	1.8789832422984	0.173846914679948	0.33157963632707	-1.20126154923558	7.91479587756039	9.11605742679597	9658	63
SCAF1	1.59097019597504	0.173895976088334	0.331629601917971	-1.20512569421197	5.66987398223332	6.87499967644529	9632	89
APOA1BP	3.09642276589117	0.173918574561272	0.331629601917971	-1.1765594677751	13.3531224457399	14.529681913515	9698	23
CCNL1	2.71347002172197	0.174032902394681	0.331760653356157	-1.16738664693247	6.99973643972263	8.1671230866551	9691	30
NAALADL1	2.14710785587373	0.174058259727457	0.331760653356157	-1.18564727801576	7.6169628753248	8.80261015334056	9673	48
GSE1	3.25254150125513	0.174065305602864	0.331760653356157	-1.15163677741079	3.22499231684686	4.37662909425765	9700	21
MLEC	2.70598863646576	0.174098325585685	0.331760653356157	-1.16555042074326	6.40657417306784	7.5721245938111	9691	30
VPS39	1.97631445375609	0.174101005010264	0.331760653356157	-1.18831209381705	6.67888021784293	7.86719231165997	9664	57
ISL2	2.81475404049535	0.174132173073432	0.331776710587475	-1.17655433700174	10.7567602259633	11.9333145629651	9693	28
GPD1L	3.2388385324648	0.174208284796515	0.331849244716839	-1.16623729308644	9.96904003369591	11.1352773267824	9700	21
B3GNT3	2.15054139308924	0.174215735505262	0.331849244716839	-1.18665180174068	7.81939533347365	9.00604713521434	9673	48
WDR69	2.32750935707744	0.174257732081683	0.331885907746695	-1.17213025229885	5.92851073224409	7.10064098454294	9680	41
SLC12A8	1.92961082851181	0.17434490588001	0.331962370307102	-1.18988589026989	6.53892806110814	7.72881395137803	9661	60
KIAA1409	1.38921113212016	0.174345418936369	0.331962370307102	-1.26607378770806	8.85452611211718	10.1205998998252	9602	119
LHFP	2.90897921984581	0.174371068448328	0.331962370307102	-1.16602976941605	7.75025816375928	8.91628793317533	9695	26
GPR179	1.16283652497163	0.174388896156942	0.331962370307102	-1.26656148571915	5.88783082460603	7.15439231032518	9552	169
OLAH	2.59679078508164	0.174481768190619	0.332073255034566	-1.17800238945005	9.3737953563987	10.5517977458487	9688	33
SPATS2L	2.58496343600396	0.17449267071732	0.332073255034566	-1.18315332440427	10.8859849878093	12.0691383122136	9688	33
IFNA21	-3.10025954705054	0.174553743140469	0.332146153472845	-1.14553502658083	0.271599371739143	1.41713439831997	9698	23
FAM81B	2.1037473271199	0.174650448138947	0.33228682679957	-1.1912195453936	8.34264642541293	9.53386597080653	9671	50
ATOH8	3.2365489921555	0.174813978708753	0.332554588001303	-1.16034232355824	7.24612553733566	8.4064678608939	9700	21
KRT71	1.89715392682015	0.174842454246668	0.332565393090565	-1.19870047208904	7.52217868579451	8.72087915788355	9658	63
ZNF547	2.85472500766842	0.174866502908551	0.332567776161238	-1.16901163875667	8.49062681023113	9.6596384489878	9694	27
TASP1	2.3443293470324	0.174910686969779	0.332571796418452	-1.18013911407591	8.04437152845035	9.22451064252626	9681	40
GALNT8	1.54665039434888	0.174976694949883	0.332571796418452	-1.22762619033218	7.60856842656428	8.83619461689647	9627	94
GATA1	2.28706854546802	0.175002446570157	0.332571796418452	-1.1772276138824	6.93414696516359	8.11137457904599	9679	42
NOL6	1.65659449907046	0.175039086037235	0.332571796418452	-1.20203694665061	5.9812872034686	7.18332415011921	9640	81
SMARCC1	1.83104881292724	0.175053741060002	0.332571796418452	-1.19532515406945	6.63200697438819	7.82733212845764	9655	66
ENPP3	1.61492591611156	0.17506702064547	0.332571796418452	-1.2264819994519	8.41445464103115	9.64093664048306	9636	85
MPZL1	3.30901573906996	0.175075962919039	0.332571796418452	-1.16364659016863	9.26918344975102	10.4328300399197	9701	20
TMF1	1.93240193640235	0.175094786877015	0.332571796418452	-1.18204204170843	5.38539499586436	6.56743703757279	9662	59
HLA-DRB1	2.18271805718392	0.175114502813894	0.332571796418452	-1.15103237922134	0.679475199070343	1.83050757829168	9674	47
CDC20B	2.21379515383098	0.175118102644877	0.332571796418452	-1.16523745026179	3.81523703338134	4.98047448364312	9676	45
CXorf57	2.01889520934238	0.175119373506515	0.332571796418452	-1.19611805311475	8.51335772646944	9.70947577958419	9667	54
NEIL3	2.1635182107554	0.175331641811914	0.33293157912196	-1.18634087885941	7.94701616712872	9.13335704598813	9674	47
ARHGEF37	2.37228106069752	0.175371574330025	0.33296406792045	-1.17323821272209	6.56770444472833	7.74094265745043	9682	39
GALE	3.23141576409193	0.175438319173757	0.332995905112754	-1.15785518167435	6.0973028576328	7.25515803930715	9700	21
ZNF814	1.3138877560321	0.17544445117463	0.332995905112754	-1.20360587119521	3.2193628077513	4.42296867894651	9586	135
CDC25A	2.75522993715729	0.175456818328997	0.332995905112754	-1.17714980212611	10.5442751715646	11.7214249736907	9692	29
GABBR1	1.57095087853403	0.175513371193019	0.333059907951997	-1.2229750757408	7.50356724698618	8.72654232272698	9631	90
PTER	2.89723502345485	0.175614294054342	0.333208081149537	-1.1650005756683	7.3664876489717	8.53148822464	9695	26
BMP2	2.37831609070705	0.175660164089827	0.333251772939725	-1.18605522381316	9.74960960841269	10.9356648322259	9682	39
FBXO5	3.0821689847731	0.175715384366017	0.333313189769318	-1.15214924187514	3.06049762931197	4.2126468711871	9698	23
OLFML1	2.89790987000508	0.175761081918029	0.333356529394451	-1.17133280668417	9.72767917584977	10.8990119825339	9695	26
ACOT7	2.79232280637176	0.175867776336201	0.333515532168054	-1.16621594250781	7.17782958918842	8.34404553169623	9693	28
GPR25	3.01354487025484	0.175921151229892	0.333573391641915	-1.16410921017064	7.71729619974062	8.88140540991126	9697	24
UHRF1BP1	1.47504961294732	0.175964798883126	0.333584732748371	-1.23461273071926	7.57439171134958	8.80900444206884	9619	102
PARM1	2.22388672373901	0.176006281987284	0.333584732748371	-1.18295385533566	7.6246578221548	8.80761167749047	9676	45
NOVA2	2.5329324618934	0.176068349213234	0.333584732748371	-1.16057646426191	4.09859726688959	5.2591737311515	9687	34
PRAMEF6	2.4891530365859	0.176073806552052	0.333584732748371	-1.18439746732324	10.2149324665191	11.3993299338423	9685	36
FLJ46321	1.5497109708038	0.176078821405075	0.333584732748371	-1.23376328793134	8.23709862429897	9.47086191223031	9627	94
RPS6KA2	1.84140311896124	0.176097643451371	0.333584732748371	-1.21613035952277	9.84312075878477	11.0592511183075	9656	65
EDARADD	3.30759822994614	0.176100216057439	0.333584732748371	-1.16900266382053	11.8671469746012	13.0361496384217	9701	20
PITPNM1	1.59470892243735	0.176110056318319	0.333584732748371	-1.20483068472234	5.79525188947319	7.00008257419553	9634	87
THAP7	3.21905029353718	0.176169055427614	0.333636762547395	-1.16640777749795	10.0477875952011	11.214195372699	9700	21
ProSAPiP1	2.80045316730538	0.176196566641481	0.333636762547395	-1.17861341208679	11.4695678973691	12.6481813094558	9693	28
SLC5A8	1.54035583925772	0.176207186410342	0.333636762547395	-1.22330150710606	7.1656564540337	8.38895796113976	9627	94
WDR20	2.53669671251181	0.176233224277023	0.333636762547395	-1.16316244822808	4.8353745221912	5.99853697041928	9687	34
DHX35	1.85443584437244	0.176251869830199	0.333636762547395	-1.1793356714316	4.46394807475125	5.64328374618285	9657	64
C19orf44	2.11332116708818	0.176321142069625	0.333724590250878	-1.17840118606583	6.00702794689408	7.18542913295991	9672	49
FAM59A	1.89118721494225	0.176371783358866	0.333777136778115	-1.20099234873773	8.01989022946555	9.22088257820328	9659	62
EPSTI1	2.53190037931231	0.176401614208408	0.333790291788127	-1.16600706174344	5.64583837875881	6.81184544050225	9687	34
PIAS1	2.37282560839348	0.176457617397378	0.333852960732764	-1.17833075378975	7.83196040926843	9.01029116305818	9682	39
ORC1	2.84759165516479	0.176606667317573	0.334091632455404	-1.15822802338964	4.61890950030603	5.77713752369567	9694	27
KIAA1614	1.63533818044547	0.17689893817836	0.334601142108659	-1.18944527623019	4.41355018721813	5.60299546344832	9639	82
PAK4	2.18325347934273	0.176961827679126	0.334676705212699	-1.18712433376107	8.31034841103272	9.49747274479379	9675	46
UHRF1	1.94429231410771	0.176992641747708	0.334691594356101	-1.19324461954912	7.36501476676375	8.55825938631287	9663	58
CENPF	1.12305719749331	0.177191198165675	0.334961220540032	-1.25425357132921	4.86623555597642	6.12048912730563	9543	178
CREB3L2	2.4594256506568	0.177197983672515	0.334961220540032	-1.17722565017803	8.28551443731518	9.46274008749321	9685	36
BAT2L2	1.94997021878145	0.177204105841933	0.334961220540032	-1.19405988499449	7.50084080122163	8.69490068621612	9663	58
PLA2R1	1.34167385729124	0.177298286813045	0.335095829293369	-1.22766867139286	5.42045334763991	6.64812201903277	9596	125
IDO2	2.12649923152397	0.177339366172662	0.335130053509451	-1.19550591021476	9.38329104829204	10.5787969585068	9672	49
ERI3	3.06835683731406	0.177371097958773	0.335146606413746	-1.17170397790609	11.3057945870607	12.4774985649668	9698	23
ZDHHC15	2.39199946148803	0.177465857906874	0.335246568813063	-1.18145213518707	8.86445059961974	10.0459027348068	9683	38
DPP9	2.08659992305191	0.177495610820796	0.335246568813063	-1.18932869455549	7.97691805630428	9.16624675085977	9671	50
CSTF2	2.27448520985885	0.177544317273476	0.335246568813063	-1.18624014099381	9.0111052963851	10.1973454373789	9679	42
SNCB	3.0085772234513	0.177571921697569	0.335246568813063	-1.16206723534248	6.89225328688017	8.05432052222265	9697	24
MYO1B	1.77831200275464	0.177591987549585	0.335246568813063	-1.19889257096354	6.7907129378139	7.98960550877744	9652	69
PSMC4	2.17799506120495	0.177593305881043	0.335246568813063	-1.18029224667859	6.87338226922709	8.05367451590567	9675	46
PDX1	3.28880064826713	0.177607553413529	0.335246568813063	-1.1642234036353	9.54896682175919	10.7131902253945	9701	20
MFSD3	2.83300767108869	0.177609932040597	0.335246568813063	-1.17382600379087	10.2191621673263	11.3929881711172	9694	27
GPR1	2.94246501229274	0.177644747643427	0.335246568813063	-1.16348064308284	7.11825652401381	8.28173716709665	9696	25
POLDIP3	2.83073154051985	0.177664350846426	0.335246568813063	-1.15738136825557	4.31492894957761	5.47231031783318	9694	27
ANXA1	2.52472198409479	0.177676774971733	0.335246568813063	-1.16056869260076	4.09638302919743	5.25695172179819	9687	34
SUSD3	3.00087860577863	0.177709304424341	0.335264585833016	-1.17154958482353	10.7235175751197	11.8950671599432	9697	24
BLMH	2.93774317776125	0.177769859094011	0.33533546345003	-1.15334427478749	3.18696744434615	4.34031171913364	9696	25
VPS4B	2.35564143243453	0.177946011791791	0.335624352427982	-1.18401327623016	9.24268303152687	10.426696307757	9682	39
MC4R	2.3931665700432	0.178032617989369	0.335744294706166	-1.18276554316912	9.19912769146677	10.3818932346359	9683	38
RBPJL	-2.19935306984443	0.178085923095768	0.335801412956464	-1.16893969462398	4.61130184335074	5.78024153797472	9676	45
DPF2	2.35479879284787	0.17815120329657	0.335881093938184	-1.16717212963431	5.06176043303762	6.22893256267192	9682	39
IL17A	2.74236553478111	0.178182488363525	0.335896669173726	-1.16832705183865	7.59565117894162	8.76397823078027	9692	29
KRTAP5-8	2.88274099839812	0.178231523810845	0.335945697787651	-1.16452737009806	7.19003657191482	8.35456394201288	9695	26
MAP6	2.04562732488791	0.178290339110107	0.336013145236708	-1.19048738711449	7.83982007267538	9.03030745978987	9669	52
TMEM45B	3.06538632407726	0.178354463653684	0.336090579984964	-1.1567528664794	5.00162595157998	6.15837881805938	9698	23
ARHGAP18	2.2434573510849	0.178391632833592	0.336117206691111	-1.18308280777399	8.06333747455223	9.24642028232622	9678	43
GPR45	1.70347895172092	0.178472701801526	0.336199848348346	-1.20472024908853	6.90106160636088	8.10578185544941	9646	75
PDE2A	1.61869834255641	0.178481583758855	0.336199848348346	-1.21955469097234	7.73448398416081	8.95403867513314	9637	84
KRT35	1.97216113719543	0.178515646336924	0.336220599588094	-1.17556916159906	4.62007222542821	5.79564138702727	9665	56
PCDHGC5	1.04974311708072	0.178547557877781	0.336237294679095	-1.36336196953963	6.02526278531904	7.38862475485868	9430	291
NOS1AP	1.95519032199796	0.178682933701893	0.336448802242762	-1.18625246564463	6.32968290804998	7.51593537369461	9664	57
SLC30A1	2.68214117921923	0.17874305384227	0.336518571751823	-1.15931673439711	4.39288569371534	5.55220242811244	9691	30
CPNE8	2.15209302057616	0.178772996516412	0.336531515635863	-1.19931941570938	10.6183856455677	11.8177050612771	9674	47
ABLIM3	1.84536989636232	0.178899670237044	0.336726524201811	-1.19636887518255	7.03409883448414	8.23046770966669	9657	64
IRX5	2.24308775222126	0.178942033478743	0.336729745303958	-1.18534277909647	8.57198869452944	9.75733147362591	9678	43
FAM71C	2.68126342906812	0.17894754372072	0.336729745303958	-1.16795554612041	7.18350984073222	8.35146538685262	9691	30
PRRC2C	1.65679756130012	0.1791173186635	0.33700574696696	-1.17952780092153	3.35844533066995	4.53797313159148	9641	80
DDX24	2.08094550418232	0.179313342000531	0.337321806698311	-1.18492772250316	7.1256820419432	8.31060976444636	9671	50
TXNRD1	1.96312737727576	0.179347401805189	0.337321806698311	-1.19336658403986	7.69171665204171	8.88508323608157	9665	56
DLAT	2.4422728889141	0.179354668212955	0.337321806698311	-1.16796985477459	5.79544836836102	6.96341822313561	9685	36
POP1	1.66538322874157	0.179425718405924	0.337411936816708	-1.20431246690364	6.44087219815188	7.64518466505552	9642	79
SIRT1	2.35469652626156	0.179469184133132	0.337450177512343	-1.17760315877663	7.65133028319029	8.82893344196692	9682	39
ANUBL1	3.12853407373128	0.179572283226203	0.337569587555343	-1.16575787110684	9.25153134701617	10.417289218123	9699	22
TRAM1L1	1.97003325946151	0.179578968333472	0.337569587555343	-1.19877031420292	8.6243425810779	9.82311289528082	9665	56
RRNAD1	2.59525675260328	0.179701888106488	0.337757130325374	-1.1586986679764	3.85873411851457	5.01743278649098	9689	32
CDK16	3.1225298421366	0.179821325159716	0.337938079705667	-1.16573244456541	9.24032170949993	10.4060541540653	9699	22
WBP11	1.99956454457222	0.179931007234864	0.338067341107667	-1.18838148927386	7.12836952925101	8.31675101852487	9667	54
SOGA1	1.97103010471799	0.179936452375148	0.338067341107667	-1.17108861294325	3.84677753331471	5.01786614625796	9665	56
PHYHIPL	2.93023964441034	0.180005470449917	0.338153464897481	-1.16967250157619	9.51970692207347	10.6893794236497	9696	25
MARCH11	2.16861019250966	0.180131963651659	0.33834752384628	-1.18488612780526	7.83959531054384	9.0244814383491	9675	46
SYTL4	1.8345172355122	0.180167897052161	0.338371453410656	-1.18114257173853	4.73659239137656	5.91773496311509	9657	64
SORBS1	1.51325476494814	0.180204715182368	0.338397038202544	-1.22552706024116	7.30285873316358	8.52838579340475	9626	95
GBP7	1.9458641958616	0.180280013608124	0.338494867249539	-1.20071484657654	8.78169079096088	9.98240563753742	9664	57
HPSE	2.16926272362265	0.180376174954763	0.338631838426848	-1.18498154376563	7.85966377612058	9.04464531988621	9675	46
CCDC81	2.10208811555097	0.180455700251314	0.33873754644447	-1.18950340109398	8.1984692479615	9.38797264905548	9672	49
OR5K3	2.07790350221716	0.180584434601378	0.33893558682613	-1.1814546001464	6.45391071569969	7.63536531584609	9671	50
EPG5	1.52714096187149	0.180651430695795	0.338952560133086	-1.20103360642009	4.88509177420522	6.08612538062531	9627	94
OR2M3	1.43487062719043	0.180679014366546	0.338952560133086	-1.21360728972582	5.27540730087049	6.48901459059631	9614	107
H3F3C	3.04866083272718	0.180688233718337	0.338952560133086	-1.15853033095866	5.75109771331361	6.90962804427227	9698	23
MSI1	2.62628758404245	0.18072042230427	0.338952560133086	-1.15635759405296	3.28881239168542	4.44516998573838	9690	31
A4GNT	2.20820080245429	0.180739270505342	0.338952560133086	-1.17933770121888	7.02952346509535	8.20886116631423	9677	44
